withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
7,9,1,0.7676785,['c'],1,left,['u'],1,0.0263089,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
8,9,1,0.7508815,['n'],1,right,['e'],0,0.0462833,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
9,9,1,1.2676636,['c'],1,left,['e'],0,0.0116103,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
10,9,1,0.7829698,['n'],0,left,['e'],0,0.0459286,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
11,9,1,0.7999883,['c'],1,left,['u'],1,0.0298625,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
12,9,1,0.7333603,['n'],0,left,['e'],0,0.0493825,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
13,9,1,0.8505432,['n'],0,left,['e'],0,0.015982,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
14,9,1,0.7341286,['n'],1,right,['u'],1,0.0524523,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
15,9,1,0.5678825,['n'],1,right,['u'],1,0.0457819,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
16,9,1,1.7505347,['c'],0,right,['e'],0,0.0727716,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
17,9,1,2.7505443,['n'],1,right,['u'],1,0.0102262,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
18,9,1,2.3661103,['n'],1,right,['u'],1,0.67054,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
19,9,1,1.9008715,['c'],1,left,['e'],0,0.2491824,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
20,9,1,2.150926,['n'],0,left,['e'],0,0.0761544,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
21,9,1,2.233113,['c'],0,right,['e'],0,0.018506,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
22,9,1,1.9505434,['n'],1,right,['e'],0,0.054054,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
23,9,1,0.8338052,['n'],1,right,['u'],1,0.0051663,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
24,9,1,1.7834798,['c'],0,right,['e'],0,0.2877343,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
25,9,1,2.2840627,['n'],1,right,['e'],0,0.0756579,0.2,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
26,9,1,2.1839435,['n'],1,right,['e'],0,0.0678076,0.2,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
27,9,1,0.9331848,['c'],1,left,['u'],1,0.0462508,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
28,9,1,1.0339969,['n'],1,right,['u'],1,1.0769453,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
29,9,1,1.3335983,['c'],0,right,['e'],0,0.311532,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
30,9,1,1.2178253,['n'],1,right,['e'],0,0.2217591,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
31,9,1,3.1340049,['n'],0,left,['e'],0,0.0258691,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
32,9,1,1.667351,['c'],0,right,['e'],0,0.4725413,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
33,9,1,3.0169121,['n'],0,left,['e'],0,0.0159918,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
34,9,1,1.8006928,['n'],0,left,['e'],0,0.0421728,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
35,9,1,1.3007959,['n'],0,left,['e'],0,0.022595,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
36,9,1,1.8503741,['n'],1,right,['e'],0,0.046171,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
37,9,1,0.8338741,['n'],1,right,['e'],0,0.0134169,0.2,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
38,9,1,1.4338602,['n'],0,left,['e'],0,0.0214822,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
39,9,1,1.8170856,['c'],1,left,['u'],1,0.3667763,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
40,9,1,3.0178032,['c'],1,left,['u'],1,0.0258592,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
41,9,1,2.1509276,['n'],0,left,['u'],1,0.0695884,0.2,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
42,9,1,1.8004333,['c'],1,left,['u'],1,0.029495,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
43,9,1,2.6339177,['n'],0,left,['e'],0,0.1166406,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
44,9,1,1.5503393,['n'],1,right,['u'],1,0.0846784,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
45,9,1,1.6333182,['c'],1,left,['u'],1,0.0185697,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
46,9,1,2.1167076,['c'],0,right,['u'],1,0.4633136,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
47,9,1,2.8345634,['n'],0,left,['e'],0,0.045759,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
48,9,1,2.0841914,['c'],0,right,['e'],0,0.0588225,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
49,9,1,1.3161733,['c'],1,left,['e'],0,0.0710484,0.4,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
50,9,1,2.7167214,['n'],1,right,['e'],0,0.0261115,0.4,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
51,9,1,0.9174472,['c'],1,left,['u'],1,0.0393608,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
52,9,1,2.0017125,['n'],0,left,['e'],0,0.023928,0.1,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
53,9,1,2.917583,['n'],1,right,['u'],1,0.0210238,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
54,9,1,0.8009934,['c'],1,left,['u'],1,0.0068946,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
55,9,1,1.0839337,['n'],1,right,['u'],1,0.061335,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
56,9,1,2.2833662,['n'],0,left,['u'],1,0.4667399,0.1,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
57,9,1,1.5342926,['c'],0,right,['u'],1,0.3567369,0.2,0,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
58,9,1,2.0849145,['n'],1,right,['u'],1,0.294016,0.2,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
59,9,1,2.2342439,['n'],1,right,['u'],1,0.0038601,0.4,1,0,AccFast,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
0,10,1,1.2512186,['c'],0,right,['u'],1,2.7382927,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
1,10,1,2.2174211,['n'],0,left,['e'],0,1.1825247,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
2,10,1,2.400555,['n'],0,left,['e'],0,1.6018236,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
3,10,1,1.8331889,['n'],1,right,['e'],0,2.2838348,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
4,10,1,2.4834957,['c'],0,right,['e'],0,1.9352731,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
5,10,1,2.1002432,['n'],1,right,['e'],0,1.7763262,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
6,10,1,1.4178346,['n'],1,right,['e'],0,1.7316745,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
7,10,1,1.5008402,['n'],0,left,['e'],0,1.7650893,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
8,10,1,1.5847417,['n'],1,right,['e'],0,2.0171802,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
9,10,1,0.8008747,['n'],1,right,['e'],0,2.195139,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
10,10,1,2.3508594,['n'],1,right,['e'],0,0.9436784,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
11,10,1,1.6843722,['c'],1,left,['e'],0,0.7454882,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
12,10,1,1.3345291,['c'],1,left,['e'],0,1.336334,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
13,10,1,2.6674594,['n'],1,right,['e'],0,1.6433326,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
14,10,1,0.6352503,['c'],1,left,['u'],1,1.4750148,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
15,10,1,0.8509706,['c'],1,left,['e'],0,1.5765022,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
16,10,1,1.3841885,['n'],0,left,['e'],0,1.3490784,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
17,10,1,0.5008507,['c'],1,left,['u'],1,1.3894166,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
18,10,1,1.2674605,['c'],0,right,['u'],1,1.1419085,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
19,10,1,0.7674783,['c'],1,left,['e'],0,1.2281142,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
20,10,1,0.9183123,['c'],1,left,['e'],0,1.4658891,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
21,10,1,4.1165814,['c'],0,right,['e'],0,0.8767775,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
22,10,1,0.8840709,['n'],1,right,['e'],0,1.657047,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
23,10,1,0.9175529,['n'],0,left,['e'],0,1.3328772,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
24,10,1,1.0175947,['n'],0,left,['e'],0,1.5772999,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
25,10,1,0.6846873,['n'],1,right,['u'],1,1.2017135,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
26,10,1,0.5169148,['c'],1,left,['u'],1,0.6714148,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
27,10,1,1.3672392,['n'],1,right,['e'],0,1.3924281,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
28,10,1,1.3499414,['n'],0,left,['u'],1,1.4135573,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
29,10,1,0.8335658,['n'],1,right,['e'],0,1.4226479,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
30,10,1,0.8844459,['n'],1,right,['u'],1,1.3807828,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
31,10,1,0.7834804,['n'],1,right,['e'],0,1.5201627,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
32,10,1,1.584342,['n'],0,left,['e'],0,1.6548074,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
33,10,1,0.8330326,['n'],0,left,['e'],0,1.6856233,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
34,10,1,1.3009873,['n'],1,right,['e'],0,1.5688631,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
35,10,1,1.2510168,['c'],1,left,['e'],0,1.5235404,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
36,10,1,1.8005482,['n'],1,right,['e'],0,1.0404948,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
37,10,1,1.8003838,['n'],1,right,['e'],0,1.7144336,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
38,10,1,1.5835571,['n'],1,right,['e'],0,1.4402743,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
39,10,1,1.1004658,['n'],0,left,['e'],0,1.4692844,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
40,10,1,0.7165518,['n'],1,right,['u'],1,0.6963899,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
41,10,1,0.9832923,['n'],0,left,['e'],0,0.4236524,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
42,10,1,0.6011816,['n'],1,right,['u'],1,0.6249001,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
43,10,1,2.2175971,['n'],1,right,['e'],0,1.8580181,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
44,10,1,1.9838586,['c'],1,left,['e'],0,1.8831106,0.4,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
45,10,1,2.0176863,['n'],1,right,['u'],1,1.601736,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
46,10,1,1.9513111,['n'],0,left,['e'],0,1.8302854,0.1,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
47,10,1,2.0841744,['n'],0,left,['e'],0,1.9483108,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
48,10,1,2.8173357,['n'],1,right,['e'],0,1.9685481,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
49,10,1,3.2009931,['n'],1,right,['e'],0,2.6765081,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
50,10,1,4.3508658,['n'],0,left,['e'],0,1.2465801,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
51,10,1,3.0841055,['n'],0,left,['e'],0,1.5401568,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
52,10,1,0.5834988,['n'],1,right,['u'],1,0.8980218,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
53,10,1,0.9332239,['n'],1,right,['u'],1,0.6832289,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
54,10,1,0.8011771,['c'],1,left,['e'],0,0.8815284,0.2,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
55,10,1,1.2998779,['n'],1,right,['e'],0,1.8207498,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
56,10,1,0.9840077,['n'],0,left,['e'],0,1.3432715,0.4,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
57,10,1,3.1009268,['n'],0,left,['e'],0,0.8170439,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
58,10,1,3.117424,['n'],0,left,['e'],0,1.0136738,0.2,1,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
59,10,1,1.9009149,['c'],1,left,['e'],0,0.3553818,0.1,0,0,AccAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
0,11,1,0.516945,['n'],1,right,['u'],1,1.2254197,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
1,11,1,0.7175423,['n'],1,right,['u'],1,1.7583001,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
2,11,1,0.6669859,['c'],1,left,['e'],0,1.6160472,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
3,11,1,0.3842011,['n'],0,left,['e'],0,1.0908227,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
4,11,1,1.1842992,['n'],1,right,['e'],0,1.6106717,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
5,11,1,1.1166925,['n'],0,left,['e'],0,1.2323474,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
6,11,1,0.9508688,['n'],0,left,['e'],0,1.7720828,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
7,11,1,0.6173788,['c'],1,left,['u'],1,1.358264,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
8,11,1,0.8013539,['n'],1,right,['u'],1,0.5071805,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
9,11,1,0.8004274,['n'],1,right,['u'],1,1.3371974,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
10,11,1,0.6009971,['c'],1,left,['e'],0,0.3978403,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
11,11,1,0.7500288,['n'],0,left,['u'],1,2.0826976,0.4,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
12,11,1,0.6342556,['n'],1,right,['u'],1,2.488069,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
13,11,1,0.7182326,['c'],1,left,['e'],0,1.5144493,0.4,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
14,11,1,0.7006913,['n'],0,left,['e'],0,1.3961956,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
15,11,1,0.6342236,['n'],1,right,['e'],0,0.2610792,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
16,11,1,0.6677714,['n'],1,right,['e'],0,0.6906393,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
17,11,1,0.5675845,['n'],0,left,['e'],0,1.4269219,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
18,11,1,0.7337129,['n'],1,right,['e'],0,1.4552657,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
19,11,1,1.0337338,['n'],1,right,['u'],1,1.4545388,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
20,11,1,1.4174604,['n'],1,right,['e'],0,1.5182273,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
21,11,1,0.7842469,['c'],1,left,['e'],0,1.3488128,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
22,11,1,0.5340634,['n'],0,left,['e'],0,0.3317829,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
23,11,1,0.5345047,['n'],1,right,['u'],1,0.2200353,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
24,11,1,0.7841117,['c'],1,left,['u'],1,3.9096393,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
25,11,1,0.8006264,['n'],0,left,['e'],0,1.2284547,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
26,11,1,1.1347085,['c'],1,left,['e'],0,0.2407109,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
27,11,1,0.6344778,['n'],1,right,['u'],1,3.3121929,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
28,11,1,0.8498342,['c'],1,left,['e'],0,0.3967395,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
29,11,1,0.5675967,['n'],1,right,['u'],1,2.7117646,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
30,11,1,0.5842752,['n'],1,right,['u'],1,1.2704811,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
31,11,1,0.7339439,['c'],1,left,['e'],0,1.112834,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
32,11,1,0.8175215,['n'],0,left,['e'],0,1.1983339,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
33,11,1,0.5339369,['n'],0,left,['e'],0,0.298761,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
34,11,1,0.5330145,['c'],1,left,['u'],1,1.5964989,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
35,11,1,0.6846904,['n'],1,right,['e'],0,1.2187731,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
36,11,1,0.8508295,['n'],0,left,['e'],0,1.7305895,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
37,11,1,1.5668561,['c'],1,left,['e'],0,1.2972784,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
38,11,1,0.7512382,['n'],1,right,['u'],1,1.2332964,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
39,11,1,0.7678895,['c'],0,right,['e'],0,1.0769134,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
40,11,1,0.9668757,['n'],0,left,['e'],0,1.6058355,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
41,11,1,0.96771,['n'],1,right,['e'],0,1.8405648,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
42,11,1,0.7336236,['c'],1,left,['u'],1,0.3969587,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
43,11,1,0.8836941,['n'],1,right,['e'],0,1.6593297,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
44,11,1,0.8343323,['c'],1,left,['e'],0,1.6748367,0.4,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
45,11,1,0.5495284,['n'],1,right,['u'],1,1.1887202,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
46,11,1,1.0679431,['n'],1,right,['e'],0,1.1166548,0.4,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
47,11,1,0.6008725,['c'],0,right,['e'],0,1.5946152,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
48,11,1,0.6505174,['n'],1,right,['u'],1,1.0594891,0.4,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
49,11,1,0.6996883,['c'],1,left,['u'],1,1.6002224,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
50,11,1,0.6000409,['n'],1,right,['e'],0,1.6262488,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
51,11,1,0.7170897,['n'],1,right,['e'],0,1.7751341,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
52,11,1,0.7007241,['n'],0,left,['e'],0,1.9349697,0.1,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
53,11,1,0.534502,['n'],1,right,['e'],0,1.5827038,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
54,11,1,0.5843455,['c'],1,left,['e'],0,2.18634,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
55,11,1,2.1340823,['c'],1,left,['u'],1,1.6168539,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
56,11,1,0.5345575,['n'],1,right,['u'],1,1.4217396,0.2,1,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
57,11,1,0.66714,['n'],1,right,['e'],0,1.5960148,0.1,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
58,11,1,1.8177489,['c'],1,left,['e'],0,0.1176079,0.2,0,0,FastAcc,3,18,Man,Right,NA,7,TRUE,TRUE,TRUE,TRUE
