withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
55,14,1,2.2502725,['c'],1,left,['3'],3,0.0173305,0.2,0,AccFast,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
56,14,1,1.2161664,['n'],1,right,['3'],3,0.0675159,0.4,0,AccFast,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
57,14,1,1.2676107,['n'],0,left,['8'],4,0.1510388,0.4,0,AccFast,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
58,14,1,1.5499668,['c'],0,right,['8'],4,0.0676574,0.1,0,AccFast,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
59,14,1,1.833542,['n'],1,right,['8'],4,0.0173414,0.1,0,AccFast,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
0,15,1,3.0669529,['c'],0,right,['8'],4,1.0509422,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
1,15,1,1.7833749,['c'],1,left,['9'],5,0.5678631,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
2,15,1,2.0000647,['n'],1,right,['8'],4,0.68364,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
3,15,1,1.833626,['c'],0,right,['9'],5,0.7673931,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
4,15,1,1.7827999,['n'],1,right,['8'],4,1.0176907,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
5,15,1,1.3653958,['c'],0,right,['9'],5,0.9671983,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
6,15,1,2.2836456,['c'],1,left,['3'],3,1.167982,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
7,15,1,1.7163621,['c'],1,left,['3'],3,1.2834898,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
8,15,1,1.1492692,['n'],0,left,['8'],4,0.7510056,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
9,15,1,1.383035,['c'],0,right,['8'],4,0.6174661,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
10,15,1,1.0325623,['n'],1,right,['8'],4,0.8507968,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
11,15,1,0.9002944,['c'],1,left,['9'],5,0.6177917,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
12,15,1,1.0841523,['c'],0,right,['3'],3,0.6508031,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
13,15,1,1.9338026,['c'],1,left,['8'],4,0.6008688,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
14,15,1,2.4995728,['c'],1,left,['1'],1,1.8841786,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
15,15,1,0.8667244,['n'],1,right,['9'],5,0.5177258,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
16,15,1,2.4336999,['c'],0,right,['8'],4,0.9179268,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
17,15,1,0.9337587,['c'],1,left,['3'],3,1.2344397,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
18,15,1,0.8335785,['c'],0,right,['8'],4,0.7675963,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
19,15,1,2.2004785,['c'],0,right,['1'],1,0.3334888,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
20,15,1,2.3835408,['c'],0,right,['1'],1,1.8509813,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
21,15,1,3.1828576,['n'],0,left,['8'],4,0.9667878,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
22,15,1,0.882452,['c'],0,right,['9'],5,0.7677733,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
23,15,1,1.7010748,['c'],1,left,['3'],3,0.7837622,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
24,15,1,1.1830232,['n'],0,left,['8'],4,0.4509038,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
25,15,1,1.2334965,['c'],1,left,['9'],5,0.5343952,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
26,15,1,1.1838136,['c'],0,right,['9'],5,0.6675486,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
27,15,1,1.1008508,['n'],1,right,['9'],5,1.1674182,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
28,15,1,0.8337954,['c'],1,left,['8'],4,0.4671868,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
29,15,1,1.1505551,['n'],1,right,['9'],5,1.0008244,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
30,15,1,1.8837421,['n'],1,right,['3'],3,1.2341649,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
31,15,1,1.6675597,['n'],0,left,['8'],4,0.4009098,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
32,15,1,1.967113,['n'],0,left,['8'],4,0.6503397,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
33,15,1,1.566267,['c'],1,left,['8'],4,0.6843536,0.4,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
34,15,1,1.51685,['n'],1,right,['8'],4,0.5340936,0.2,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
35,15,1,2.1333271,['c'],1,left,['8'],4,0.5507545,0.1,0,AccAcc,15,19,Woman,Right,NA,17,TRUE,TRUE,TRUE,TRUE
